,math,ukr,eng,rating,benefit,result
2295,133,121,157,136.60000000000002,1,0
2296,180,171,196,182.1,0,0
2297,195,184,183,188.1,0,1
2298,172,176,181,175.89999999999998,0,0
2299,182,173,198,184.1,0,1
2300,172,200,181,183.1,0,0
2301,174,195,173,180.0,0,0
2302,194,189,172,185.9,0,1
2303,196,183,192,190.9,0,1
2304,197,187,187,191.0,1,1
2305,168,144,178,163.79999999999998,0,0
2306,192,177,192,187.5,0,1
2307,198,191,196,195.3,0,1
2308,188,181,174,181.7,0,0
2309,151,178,154,160.0,0,0
2310,141,162,143,147.9,0,0
2311,166,151,151,157.0,0,0
2312,175,171,171,172.6,0,0
2313,129,156,146,142.2,1,0
2314,162,156,169,162.3,0,0
2315,143,176,180,164.0,0,0
2316,166,163,153,161.20000000000002,0,0
2317,183,200,188,189.6,0,1
2318,132,131,132,131.7,0,0
2319,124,153,126,133.3,0,0
2320,182,184,180,182.0,0,0
2321,196,196,196,196.0,0,1
2322,162,146,150,153.6,1,0
2323,166,143,141,151.6,0,0
2324,154,158,164,158.2,0,0
2325,126,149,147,139.2,0,0
2326,188,182,189,186.5,0,1
2327,197,193,176,189.50000000000003,0,1
2328,185,187,183,185.0,0,1
2329,136,127,136,133.3,0,0
2330,160,175,143,159.4,0,0
2331,188,196,175,186.5,1,1
2332,186,185,183,184.8,0,1
2333,138,128,134,133.8,0,0
2334,168,165,174,168.9,0,0
2335,175,185,197,184.6,0,1
2336,128,152,120,132.8,0,0
2337,176,172,185,177.5,0,0
2338,135,124,142,133.79999999999998,0,0
2339,131,140,130,133.4,0,0
2340,165,171,174,169.5,1,0
2341,148,163,146,151.9,0,0
2342,200,172,191,188.9,0,1
2343,182,197,194,190.1,0,1
2344,161,153,166,160.1,0,0
2345,193,174,194,187.6,0,1
2346,187,172,196,185.2,0,1
2347,192,192,182,189.0,0,1
2348,190,174,183,183.1,0,0
2349,165,148,150,155.4,1,0
2350,182,189,172,181.1,0,0
2351,174,192,171,178.5,0,0
2352,153,180,166,165.0,0,0
2353,125,149,158,142.1,0,0
2354,129,125,159,136.8,0,0
2355,170,169,146,162.5,0,0
2356,135,144,123,134.1,0,0
2357,124,144,142,135.4,0,0
2358,180,190,195,187.5,1,1
2359,165,149,172,162.29999999999998,0,0
2360,183,185,174,180.9,0,0
2361,170,152,142,156.2,0,0
2362,125,122,138,128.0,0,0
2363,140,156,127,140.89999999999998,0,0
2364,150,143,141,145.2,0,0
2365,139,137,153,142.6,0,0
2366,138,120,150,136.2,0,0
2367,145,159,178,159.1,1,0
2368,141,167,163,155.4,0,0
2369,190,181,171,181.6,0,0
2370,188,171,176,179.3,0,0
2371,151,146,168,154.60000000000002,0,0
2372,143,166,156,153.8,0,0
2373,189,185,173,183.0,0,0
2374,149,171,145,154.39999999999998,0,0
2375,144,144,162,149.4,0,0
2376,124,153,160,143.5,1,0
2377,195,192,181,189.9,0,1
2378,137,125,147,136.4,0,0
2379,126,146,123,131.10000000000002,0,0
2380,154,145,174,157.3,0,0
2381,195,187,170,185.1,0,1
2382,127,121,129,125.8,0,0
2383,177,188,175,179.7,0,0
2384,120,130,126,124.8,0,0
2385,200,185,185,191.0,1,1
2386,129,129,149,135.0,0,0
2387,162,147,150,153.9,0,0
2388,148,141,173,153.39999999999998,0,0
2389,131,129,155,137.6,0,0
2390,135,159,122,138.29999999999998,0,0
2391,189,180,170,180.6,0,0
2392,165,152,141,153.9,0,0
2393,134,148,127,136.1,0,0
2394,152,155,158,154.7,1,0
2395,122,135,139,131.0,0,0
2396,189,184,174,183.0,0,0
2397,138,133,150,140.1,0,0
2398,155,156,171,160.1,0,0
2399,200,176,196,191.6,0,1
2400,194,186,194,191.6,0,1
2401,140,139,141,140.0,0,0
2402,181,186,189,184.9,0,1
2403,169,167,148,162.1,1,0
2404,194,190,185,190.1,0,1
2405,182,186,198,188.0,0,1
2406,185,174,171,177.5,0,0
2407,166,177,141,161.8,0,0
2408,143,176,156,156.8,0,0
2409,175,181,173,176.2,0,0
2410,196,173,175,182.8,0,0
2411,139,140,125,135.1,0,0
2412,152,165,167,160.4,1,0
2413,152,177,175,166.4,0,0
2414,173,181,197,182.6,0,0
2415,150,179,148,158.1,0,0
2416,138,137,125,133.8,0,0
2417,139,121,125,129.39999999999998,0,0
2418,198,177,187,188.4,0,1
2419,123,142,134,132.0,0,0
2420,151,155,164,156.1,0,0
2421,170,143,175,163.4,1,0
2422,193,172,190,185.8,0,1
2423,157,145,145,149.8,0,0
2424,191,175,172,180.5,0,0
2425,151,150,156,152.2,0,0
2426,155,144,155,151.7,0,0
2427,198,195,186,193.5,0,1
2428,138,122,153,137.7,0,0
2429,170,165,147,161.6,0,0
2430,149,149,167,154.4,1,0
2431,181,199,194,190.3,0,1
2432,196,196,175,189.7,0,1
2433,183,197,176,185.1,0,1
2434,146,155,154,151.1,0,0
2435,175,198,172,181.0,0,0
2436,155,169,163,161.6,0,0
2437,177,170,188,178.2,0,0
2438,169,153,147,157.60000000000002,0,0
2439,156,176,158,162.60000000000002,1,0
2440,152,148,162,153.8,0,0
2441,177,187,196,185.7,0,1
2442,189,182,192,187.8,0,1
2443,184,192,199,190.9,0,1
2444,129,147,131,135.0,0,0
2445,184,182,190,185.2,0,1
2446,174,196,188,184.8,0,1
2447,156,147,143,149.4,0,0
2448,139,153,140,143.5,1,0
2449,168,179,155,167.4,0,0
2450,158,172,157,161.9,0,0
2451,194,180,195,190.1,0,1
2452,167,166,169,167.3,0,0
2453,178,179,180,178.9,0,0
2454,189,183,170,181.5,0,0
2455,177,187,193,184.8,0,1
2456,196,181,170,183.7,0,1
2457,143,141,148,143.89999999999998,1,0
2458,177,172,184,177.6,0,0
2459,172,194,178,180.4,0,0
2460,166,160,145,157.9,0,0
2461,149,141,149,146.6,0,0
2462,195,179,191,189.0,0,1
2463,123,159,147,141.0,0,0
2464,186,190,184,186.6,0,1
2465,185,176,173,178.7,0,0
2466,197,178,178,185.6,1,1
2467,162,140,171,158.1,0,0
2468,131,148,126,134.6,0,0
2469,197,178,184,187.4,0,1
2470,137,128,145,136.70000000000002,0,0
2471,138,153,122,137.70000000000002,0,0
2472,178,188,197,186.7,0,1
2473,133,139,153,140.79999999999998,0,0
2474,123,155,150,140.7,0,0
2475,181,175,199,184.6,1,1
2476,166,156,155,159.7,0,0
2477,188,174,181,181.7,0,0
2478,175,200,179,183.7,0,1
2479,153,147,171,156.6,0,0
2480,176,171,187,177.8,0,0
2481,139,134,121,132.1,0,0
2482,171,188,200,184.8,0,1
2483,120,152,135,134.1,0,0
2484,167,169,158,164.89999999999998,1,0
2485,124,121,151,131.2,0,0
2486,138,122,154,138.0,0,0
2487,133,129,146,135.7,0,0
2488,143,141,144,142.7,0,0
2489,187,199,171,185.8,0,1
2490,122,156,131,134.89999999999998,0,0
2491,177,190,192,185.4,0,1
2492,199,191,174,189.1,0,1
2493,152,173,170,163.70000000000002,1,0
2494,194,178,188,187.4,0,1
2495,131,135,147,137.0,0,0
2496,176,177,178,176.9,0,0
2497,198,187,171,186.6,0,1
2498,133,132,121,129.1,0,0
2499,173,177,198,181.7,0,0
2500,188,189,198,191.3,0,1
2501,187,180,177,181.9,0,0
2502,189,199,175,187.8,1,1
2503,191,185,179,185.6,0,1
2504,141,167,144,149.7,0,0
2505,171,171,174,171.89999999999998,0,0
2506,129,148,135,136.5,0,0
2507,197,176,199,191.3,0,1
2508,188,178,180,182.6,0,0
2509,190,186,188,188.2,0,1
2510,144,140,150,144.6,0,0
2511,151,176,154,159.39999999999998,1,0
2512,126,140,143,135.3,0,0
2513,157,150,164,157.0,0,0
2514,176,185,193,183.8,0,1
2515,132,123,134,129.9,0,0
2516,147,150,141,146.1,0,0
2517,184,193,191,188.8,0,1
2518,120,147,143,135.0,0,0
2519,187,188,196,190.0,0,1
2520,179,188,196,186.8,1,1
2521,192,183,172,183.3,0,0
2522,151,176,167,163.3,0,0
2523,185,194,178,185.6,0,1
2524,186,175,183,181.8,0,0
2525,153,146,141,147.3,0,0
2526,192,180,185,186.3,0,1
2527,156,174,153,160.5,0,0
2528,187,187,178,184.3,0,1
2529,169,179,177,174.4,1,0
2530,156,140,173,156.3,0,0
2531,181,170,192,181.0,0,0
2532,193,196,194,194.2,0,1
2533,148,142,142,144.4,0,0
2534,179,172,178,176.6,0,0
2535,136,148,136,139.6,0,0
2536,168,145,153,156.6,0,0
2537,184,195,176,184.9,0,1
2538,144,141,167,150.0,1,0
2539,138,153,127,139.20000000000002,0,0
2540,149,166,172,161.0,0,0
2541,170,174,151,165.5,0,0
2542,130,155,155,145.0,0,0
2543,120,134,134,128.39999999999998,0,0
2544,170,150,162,161.6,0,0
2545,187,192,193,190.3,0,1
2546,174,183,198,183.9,0,1
2547,166,159,151,159.4,1,0
2548,168,168,174,169.8,0,0
2549,174,188,187,182.1,0,0
2550,191,190,198,192.8,0,1
2551,172,174,176,173.79999999999998,0,0
2552,174,172,171,172.5,0,0
2553,183,179,171,178.2,0,0
2554,128,148,138,137.0,0,0
2555,154,162,147,154.3,0,0
2556,144,151,153,148.8,1,0
2557,164,175,143,161.0,0,0
2558,169,142,142,152.8,0,0
2559,129,145,156,141.9,0,0
2560,168,176,168,170.39999999999998,0,0
2561,156,162,145,154.5,0,0
2562,133,154,137,140.5,0,0
2563,144,155,173,156.0,0,0
2564,174,173,171,172.8,0,0
2565,152,155,152,152.9,1,0
2566,182,189,178,182.9,0,0
2567,151,157,170,158.5,0,0
2568,196,189,193,193.0,0,1
2569,168,164,178,169.79999999999998,0,0
2570,129,151,147,141.0,0,0
2571,182,177,189,182.6,0,0
2572,191,194,183,189.5,0,1
2573,143,172,155,155.3,0,0
2574,200,200,173,191.9,1,1
2575,172,170,171,171.1,0,0
2576,170,176,159,168.5,0,0
2577,179,171,191,180.2,0,0
2578,149,140,161,149.9,0,0
2579,200,171,190,188.3,0,1
2580,151,148,157,151.9,0,0
2581,125,150,140,137.0,0,0
2582,155,148,157,153.5,0,0
2583,133,144,141,138.7,1,0
2584,195,195,172,188.1,0,1
2585,192,197,197,195.0,0,1
2586,179,198,186,186.8,0,1
2587,120,154,160,142.2,0,0
2588,200,190,176,189.8,0,1
2589,144,165,159,154.8,0,0
2590,157,147,180,160.9,0,0
2591,167,178,144,163.4,0,0
2592,136,160,140,144.4,1,0
2593,167,160,140,156.8,0,0
2594,183,184,181,182.7,0,0
2595,195,197,178,190.5,0,1
2596,134,135,123,131.0,0,0
2597,170,141,141,152.6,0,0
2598,162,173,168,167.1,0,0
2599,172,181,176,175.89999999999998,0,0
2600,167,171,161,166.39999999999998,0,0
2601,163,162,154,160.0,1,0
2602,179,175,183,179.0,0,0
2603,132,131,142,134.7,0,0
2604,143,143,165,149.6,0,0
2605,175,200,176,182.8,0,0
2606,180,193,190,186.9,0,1
2607,151,166,176,163.0,0,0
2608,143,177,179,164.0,0,0
2609,189,178,175,181.50000000000003,0,0
2610,193,177,191,187.6,1,1
2611,189,182,197,189.3,0,1
2612,185,181,187,184.4,0,1
2613,166,140,175,160.9,0,0
2614,193,179,179,184.6,0,1
2615,185,170,194,183.2,0,0
2616,168,144,146,154.2,0,0
2617,171,184,187,179.7,0,0
2618,171,186,194,182.4,0,0
2619,122,156,143,138.5,1,0
2620,164,152,170,162.20000000000002,0,0
2621,192,186,173,184.5,0,1
2622,161,153,150,155.3,0,0
2623,162,158,170,163.2,0,0
2624,189,180,197,188.7,0,1
2625,160,145,145,151.0,0,0
2626,125,123,131,126.2,0,0
2627,191,180,170,181.4,0,0
2628,134,142,121,132.5,1,0
2629,198,181,195,192.0,0,1
2630,178,188,199,187.3,0,1
2631,159,157,177,163.8,0,0
2632,178,195,178,183.1,0,0
2633,166,156,154,159.39999999999998,0,0
2634,137,154,136,141.79999999999998,0,0
2635,129,128,131,129.3,0,0
2636,126,159,145,141.6,0,0
2637,183,179,191,184.2,1,1
2638,188,199,173,186.8,0,1
2639,145,175,155,157.0,0,0
2640,153,167,154,157.5,0,0
2641,134,128,155,138.5,0,0
2642,167,171,176,170.89999999999998,0,0
2643,185,181,198,187.7,0,1
2644,185,171,184,180.5,0,0
2645,197,198,197,197.3,0,1
2646,197,180,200,192.8,1,1
2647,181,193,177,183.4,0,1
2648,139,123,158,139.9,0,0
2649,154,169,141,154.6,0,0
2650,152,169,166,161.29999999999998,0,0
2651,178,177,184,179.5,0,0
2652,161,156,144,154.39999999999998,0,0
2653,155,151,176,160.1,0,0
2654,147,179,167,162.6,0,0
2655,179,195,171,181.4,1,0
2656,140,153,132,141.5,0,0
2657,175,179,178,177.1,0,0
2658,138,135,158,143.1,0,0
2659,153,164,142,153.0,0,0
2660,154,157,155,155.2,0,0
2661,156,148,159,154.5,0,0
2662,122,128,140,129.20000000000002,0,0
2663,195,179,199,191.4,0,1
2664,163,151,171,161.8,1,0
2665,144,178,172,162.6,0,0
2666,169,142,177,163.3,0,0
2667,179,177,194,182.9,0,0
2668,161,160,147,156.5,0,0
2669,125,135,129,129.2,0,0
2670,171,186,182,178.8,0,0
2671,200,188,200,196.4,0,1
2672,132,125,159,138.0,0,0
2673,159,179,152,162.9,1,0
2674,165,144,151,154.5,0,0
2675,159,140,140,147.6,0,0
2676,149,171,179,164.6,0,0
2677,151,149,150,150.1,0,0
2678,145,168,179,162.1,0,0
2679,161,165,147,158.0,0,0
2680,136,135,156,141.7,0,0
2681,162,143,140,149.7,0,0
2682,125,139,156,138.5,1,0
2683,132,129,151,136.79999999999998,0,0
2684,123,154,144,138.6,0,0
2685,153,144,140,146.4,0,0
2686,126,160,133,138.3,0,0
2687,134,137,148,139.1,0,0
2688,186,195,190,189.9,0,1
2689,125,143,128,131.3,0,0
2690,144,176,178,163.8,0,0
2691,188,190,193,190.1,1,1
2692,149,166,152,155.0,0,0
2693,134,134,149,138.5,0,0
2694,129,149,149,141.0,0,0
2695,132,141,147,139.2,0,0
2696,173,174,181,175.7,0,0
2697,193,178,185,186.1,0,1
2698,163,163,148,158.5,0,0
2699,128,140,160,141.2,0,0
2700,156,159,148,154.5,1,0
2701,174,191,184,182.1,0,0
2702,128,141,128,131.89999999999998,0,0
2703,186,197,198,192.9,0,1
2704,144,149,155,148.79999999999998,0,0
2705,138,121,143,134.39999999999998,0,0
2706,139,131,158,142.3,0,0
2707,183,182,187,183.9,0,1
2708,169,170,149,163.3,0,0
2709,133,144,146,140.2,1,0
2710,170,164,151,162.5,0,0
2711,139,133,122,132.1,0,0
2712,164,176,166,168.2,0,0
2713,135,146,127,135.89999999999998,0,0
2714,120,153,150,138.9,0,0
2715,137,129,130,132.5,0,0
2716,141,176,175,161.7,0,0
2717,200,171,172,182.9,0,0
2718,163,162,176,166.6,1,0
2719,136,158,121,138.1,0,0
2720,176,174,184,177.79999999999998,0,0
2721,180,187,187,184.2,0,1
2722,136,145,150,142.9,0,0
2723,133,156,136,140.8,0,0
2724,129,157,126,136.5,0,0
2725,153,159,163,157.79999999999998,0,0
2726,160,155,148,154.9,0,0
2727,149,168,169,160.7,1,0
2728,148,178,140,154.6,0,0
2729,139,139,137,138.4,0,0
2730,122,122,135,125.9,0,0
2731,172,188,178,178.6,0,0
2732,182,170,196,182.6,0,0
2733,167,161,175,167.6,0,0
2734,129,160,155,146.1,0,0
2735,177,187,189,183.6,0,1
2736,177,184,183,180.9,1,0
2737,133,120,147,133.3,0,0
2738,157,179,164,165.7,0,0
2739,159,169,160,162.29999999999998,0,0
2740,120,132,144,130.79999999999998,0,0
2741,139,154,122,138.4,0,0
2742,150,171,141,153.6,0,0
2743,198,185,170,185.7,0,1
2744,198,186,170,186.0,0,1
2745,145,144,176,154.0,1,0
2746,130,154,133,138.1,0,0
2747,191,184,195,190.1,0,1
2748,179,200,196,190.4,0,1
2749,163,179,153,164.79999999999998,0,0
2750,141,159,154,150.29999999999998,0,0
2751,156,167,148,156.9,0,0
2752,189,172,195,185.7,0,1
2753,128,142,136,134.6,0,0
2754,175,187,196,184.9,1,1
2755,166,154,166,162.4,0,0
2756,148,153,159,152.8,0,0
2757,165,146,176,162.6,0,0
2758,156,168,177,165.9,0,0
2759,171,193,187,182.4,0,0
2760,125,160,139,139.7,0,0
2761,187,192,182,187.0,0,1
2762,198,194,194,195.6,0,1
2763,125,137,155,137.6,1,0
2764,127,127,153,134.8,0,0
2765,167,154,140,155.0,0,0
2766,195,181,179,186.0,0,1
2767,146,159,151,151.4,0,0
2768,198,188,195,194.1,0,1
2769,159,179,140,159.29999999999998,0,0
2770,159,178,143,159.9,0,0
2771,154,165,166,160.9,0,0
2772,176,189,182,181.7,1,0
2773,164,167,170,166.70000000000002,0,0
2774,124,157,157,143.8,0,0
2775,181,193,173,182.2,0,0
2776,156,161,160,158.7,0,0
2777,124,152,156,142.0,0,0
2778,187,200,184,190.0,0,1
2779,198,196,195,196.5,0,1
2780,190,196,180,188.8,0,1
2781,190,200,184,191.2,1,1
2782,120,125,138,126.9,0,0
2783,153,162,143,152.7,0,0
2784,141,144,157,146.7,0,0
2785,135,126,125,129.3,0,0
2786,123,120,145,128.7,0,0
2787,129,146,153,141.3,0,0
2788,162,164,147,158.1,0,0
2789,189,193,181,187.8,0,1
2790,130,134,148,136.6,1,0
2791,166,174,146,162.4,0,0
2792,187,182,177,182.5,0,0
2793,144,162,170,157.2,0,0
2794,140,131,154,141.5,0,0
2795,149,164,164,158.0,0,0
2796,191,172,191,185.3,0,1
2797,148,180,172,164.8,0,0
2798,194,190,177,187.7,0,1
2799,183,187,178,182.7,1,1
2800,147,161,155,153.60000000000002,0,0
2801,135,131,139,135.0,0,0
2802,179,190,198,188.0,0,1
2803,139,155,151,147.4,0,0
2804,158,170,141,156.5,0,0
2805,146,177,169,162.2,0,0
2806,142,179,159,158.2,0,0
2807,131,148,145,140.3,0,0
2808,125,157,151,142.4,1,0
2809,190,176,189,185.5,0,1
2810,143,169,175,160.4,0,0
2811,124,157,130,135.7,0,0
2812,149,178,140,155.0,0,0
2813,183,170,193,182.1,0,0
2814,171,198,185,183.3,0,1
2815,166,162,149,159.7,0,0
2816,183,181,186,183.3,0,1
2817,125,157,122,133.7,1,0
2818,141,154,162,151.2,0,0
2819,160,153,171,161.2,0,0
2820,154,152,157,154.3,0,0
2821,121,120,130,123.4,0,0
2822,157,149,180,161.5,0,0
2823,153,154,173,159.29999999999998,0,0
2824,144,172,177,162.3,0,0
2825,163,154,169,162.1,0,0
2826,148,145,142,145.3,1,0
2827,194,196,200,196.40000000000003,0,1
2828,121,159,139,137.79999999999998,0,0
2829,191,184,173,183.5,0,1
2830,145,171,171,160.6,0,0
2831,197,188,173,187.1,0,1
2832,168,167,167,167.4,0,0
2833,154,173,172,165.1,0,0
2834,136,137,129,134.2,0,0
2835,197,192,186,192.2,1,1
2836,125,140,142,134.6,0,0
2837,148,158,168,157.0,0,0
2838,143,153,169,153.8,0,0
2839,177,172,186,178.2,0,0
2840,169,177,159,168.4,0,0
2841,154,164,154,157.0,0,0
2842,182,195,189,188.0,0,1
2843,200,184,180,189.2,0,1
2844,130,129,141,133.0,1,0
2845,120,137,125,126.6,0,0
2846,159,161,157,159.0,0,0
2847,158,143,166,155.9,0,0
2848,186,175,188,183.3,0,0
2849,194,174,188,186.2,0,1
2850,184,186,190,186.40000000000003,0,1
2851,161,156,167,161.3,0,0
2852,165,174,171,169.5,0,0
2853,148,167,179,163.0,1,0
2854,141,162,177,158.1,0,0
2855,140,159,144,146.89999999999998,0,0
2856,161,162,141,155.3,0,0
2857,168,144,144,153.6,0,0
2858,198,179,187,189.0,0,1
2859,138,121,133,131.39999999999998,0,0
2860,130,158,121,135.7,0,0
2861,162,170,165,165.3,0,0
2862,142,174,157,156.1,1,0
2863,137,145,137,139.4,0,0
2864,148,154,161,153.7,0,0
2865,184,175,191,183.4,0,1
2866,199,194,181,192.1,0,1
2867,175,198,170,180.4,0,0
2868,182,193,180,184.7,0,1
2869,142,142,158,146.8,0,0
2870,140,121,159,140.0,0,0
2871,140,141,121,134.6,1,0
2872,148,146,153,148.89999999999998,0,0
2873,138,136,152,141.60000000000002,0,0
2874,120,123,125,122.4,0,0
2875,177,190,177,180.9,0,0
2876,184,181,182,182.5,0,0
2877,165,143,142,151.5,0,0
2878,158,176,174,168.2,0,0
2879,150,149,149,149.39999999999998,0,0
2880,198,197,195,196.8,1,1
2881,129,121,158,135.3,0,0
2882,140,131,156,142.1,0,0
2883,195,182,183,187.5,0,1
2884,141,164,153,151.5,0,0
2885,167,163,140,157.7,0,0
2886,121,130,140,129.4,0,0
2887,146,164,157,154.7,0,0
2888,190,180,189,186.7,0,1
2889,155,164,154,157.39999999999998,1,0
2890,151,142,165,152.5,0,0
2891,161,165,149,158.6,0,0
2892,196,180,200,192.4,0,1
2893,160,140,163,154.9,0,0
2894,183,177,189,183.0,0,0
2895,157,140,154,151.0,0,0
2896,188,188,185,187.1,0,1
2897,178,199,170,181.9,0,0
2898,185,195,186,188.3,1,1
2899,193,191,192,192.1,0,1
2900,141,146,158,147.60000000000002,0,0
2901,144,142,180,154.2,0,0
2902,149,156,147,150.5,0,0
2903,185,184,171,180.5,0,0
2904,153,169,166,161.7,0,0
2905,191,191,200,193.7,0,1
2906,152,150,145,149.3,0,0
2907,155,141,175,156.8,1,0
2908,167,172,169,169.1,0,0
2909,200,181,174,186.5,0,1
2910,160,150,177,162.1,0,0
2911,140,139,128,136.1,0,0
2912,191,190,190,190.4,0,1
2913,152,165,150,155.3,0,0
2914,121,140,130,129.4,0,0
2915,180,180,175,178.5,0,0
2916,144,179,166,161.1,1,0
2917,144,151,153,148.8,0,0
2918,150,169,141,153.0,0,0
2919,169,147,158,159.1,0,0
2920,129,149,147,140.4,0,0
2921,164,179,140,161.3,0,0
2922,179,184,194,185.0,0,1
2923,151,165,173,161.8,0,0
2924,126,130,121,125.7,0,0
2925,138,137,142,138.9,1,0
2926,125,149,142,137.29999999999998,0,0
2927,200,174,171,183.5,0,1
2928,134,146,122,134.0,0,0
2929,165,143,157,156.0,0,0
2930,120,143,123,127.8,0,0
2931,180,174,173,176.1,0,0
2932,197,190,179,189.5,0,1
2933,183,177,189,183.0,0,0
2934,185,174,196,185.0,1,1
2935,169,143,153,156.4,0,0
2936,153,155,145,151.2,0,0
2937,198,174,191,188.7,0,1
2938,138,128,140,135.6,0,0
2939,184,174,188,182.2,0,0
2940,139,141,136,138.7,0,0
2941,170,175,142,163.1,0,0
2942,200,182,176,187.4,0,1
2943,138,133,143,138.0,1,0
2944,165,148,167,160.5,0,0
2945,178,174,171,174.7,0,0
2946,188,190,194,190.4,0,1
2947,167,150,142,154.4,0,0
2948,159,170,179,168.3,0,0
2949,172,176,185,177.1,0,0
2950,159,147,177,160.8,0,0
2951,161,148,141,151.1,0,0
2952,168,147,175,163.8,1,0
2953,121,133,126,126.1,0,0
2954,159,171,143,157.8,0,0
2955,134,136,142,137.0,0,0
2956,143,168,179,161.3,0,0
2957,184,182,197,187.3,0,1
2958,178,189,179,181.6,0,0
2959,154,177,158,162.1,0,0
2960,148,141,167,151.60000000000002,0,0
2961,200,184,198,194.6,1,1
2962,137,145,151,143.6,0,0
2963,186,171,196,184.5,0,1
2964,144,144,143,143.7,0,0
2965,170,180,178,175.4,0,0
2966,135,142,126,134.4,0,0
2967,150,173,151,157.2,0,0
2968,173,188,177,178.70000000000002,0,0
2969,166,149,144,154.29999999999998,0,0
2970,135,158,141,143.7,1,0
2971,172,195,193,185.2,0,1
2972,124,126,139,129.1,0,0
2973,138,136,140,138.0,0,0
2974,154,163,163,159.4,0,0
2975,172,173,175,173.2,0,0
2976,149,145,179,156.8,0,0
2977,175,170,183,175.9,0,0
2978,159,151,145,152.39999999999998,0,0
2979,174,180,173,175.5,1,0
2980,161,161,170,163.7,0,0
2981,186,181,181,183.0,0,0
2982,144,160,171,156.9,0,0
2983,137,154,143,143.9,0,0
2984,137,147,120,134.9,0,0
2985,160,165,142,156.1,0,0
2986,182,186,193,186.5,0,1
2987,197,177,192,189.5,0,1
2988,199,196,200,198.40000000000003,1,1
2989,149,172,168,161.6,0,0
2990,173,178,184,177.8,0,0
2991,147,176,168,162.0,0,0
2992,157,144,146,149.79999999999998,0,0
2993,164,141,168,158.3,0,0
2994,153,176,166,163.8,0,0
2995,129,159,134,139.5,0,0
2996,196,185,188,190.3,0,1
2997,136,150,153,145.3,1,0
2998,174,186,178,178.8,0,0
2999,127,156,160,145.60000000000002,0,0
